district_code,avg_english_sat,avg_math_sat,avg_sat_total,avg_teacher_salary,expenditure_per_pupil,grad_rate,percent_enrolled_asian,percent_enrolled_black,percent_enrolled_female,percent_enrolled_latino,percent_enrolled_male,percent_enrolled_multiracial,percent_enrolled_other,percent_enrolled_white,state,student_total
160901,452.0,445.0,897.0,49344.375,13246738.0,98.8,0.0,0.0,46.38619201725998,40.99244875943905,53.61380798274003,0.0,0.0,59.00755124056095,TX,927.0
160901,452.0,445.0,897.0,49344.375,13246738.0,98.8,0.0,0.0,46.38619201725998,40.99244875943905,53.61380798274003,0.0,0.0,59.00755124056095,TX,927.0
161901,695.0,640.0,1335.0,49240.07142857143,6372833.0,97.4,0.0,1.9047619047619049,57.52380952380952,5.333333333333334,42.47619047619048,0.0,0.0,92.76190476190476,TX,525.0
161901,695.0,640.0,1335.0,49240.07142857143,6372833.0,97.4,0.0,1.9047619047619049,57.52380952380952,5.333333333333334,42.47619047619048,0.0,0.0,92.76190476190476,TX,525.0
161918,558.0,546.0,1104.0,53899.933333333334,11900636.0,96.5,0.0,0.0,48.61111111111111,21.25,51.388888888888886,0.0,0.0,78.75,TX,720.0
161918,558.0,546.0,1104.0,53899.933333333334,11900636.0,98.2,0.0,0.0,48.61111111111111,21.25,51.388888888888886,0.0,0.0,78.75,TX,720.0
161919,612.0,550.0,1162.0,52988.46666666667,8768807.0,98.2,0.0,0.0,47.35945485519591,33.901192504258944,52.640545144804086,0.0,0.0,66.09880749574106,TX,587.0
161919,612.0,550.0,1162.0,52988.46666666667,8768807.0,98.2,0.0,0.0,47.35945485519591,33.901192504258944,52.640545144804086,0.0,0.0,66.09880749574106,TX,587.0
161920,549.0,523.0,1071.0,52115.125,28082283.0,98.6,0.7868628121792679,6.397536777283613,48.8197057817311,22.716387273349298,51.180294218268905,3.86589120766336,0.0,66.23332192952446,TX,2923.0
161920,549.0,523.0,1071.0,52115.125,28082283.0,100.0,0.7868628121792679,6.397536777283613,48.8197057817311,22.716387273349298,51.180294218268905,3.86589120766336,0.0,66.23332192952446,TX,2923.0
161921,472.0,444.0,918.0,50618.933333333334,27512838.0,91.3,0.0,32.388125830748784,48.73726185201595,38.812583074878155,51.26273814798405,4.60788657509969,0.0,24.19140451927337,TX,2257.0
161921,472.0,444.0,918.0,50618.933333333334,27512838.0,91.3,0.0,32.388125830748784,48.73726185201595,38.812583074878155,51.26273814798405,4.60788657509969,0.0,24.19140451927337,TX,2257.0
161923,535.0,529.0,1064.0,53958.75,8660541.0,100.0,0.0,1.455604075691412,51.382823871906844,25.47307132459971,48.617176128093156,4.512372634643377,0.0,68.5589519650655,TX,687.0
161923,535.0,529.0,1064.0,53958.75,8660541.0,100.0,0.0,1.455604075691412,51.382823871906844,25.47307132459971,48.617176128093156,4.512372634643377,0.0,68.5589519650655,TX,687.0
163901,521.0,486.0,1008.0,54523.28571428572,20743357.0,96.1,0.0,0.0,47.94871794871795,67.43589743589745,52.05128205128206,1.3333333333333335,0.0,31.23076923076923,TX,1950.0
163901,521.0,486.0,1008.0,54523.28571428572,20743357.0,97.3,0.0,0.0,47.94871794871795,67.43589743589745,52.05128205128206,1.3333333333333335,0.0,31.23076923076923,TX,1950.0
163902,568.0,590.0,1158.0,55146.642857142855,4739589.0,85.7,0.0,0.0,56.875,0.0,43.125,0.0,0.0,100.0,TX,160.0
163902,568.0,590.0,1158.0,55146.642857142855,4739589.0,90.0,0.0,0.0,56.875,0.0,43.125,0.0,0.0,100.0,TX,160.0
166901,474.0,467.0,941.0,51644.6875,16943481.0,93.4,0.0,17.37426518615284,50.228608752449375,52.18811234487263,49.771391247550625,0.0,0.0,30.437622468974528,TX,1531.0
